CustomerID,Country,State,City,Zip Code,Phone Number,Lat Long,Gender,Senior Citizen,Age,Birthday,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Number of Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,CLTV,Churn Reason,Name,Churn Score
9592-ERDKV,United States,California,Mc Farland,93250,555-862-3641,"35.666886, -119.186717",Male,No,46,9/18,Yes,No,37,Yes,Yes,3,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,79.25,2911.8,0,2322,,Eugene Pease,34
4778-IZARL,United States,California,New Cuyama,93254,555-802-4805,"34.956577, -119.750142",Male,No,54,9/30,Yes,No,63,Yes,No,,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.1,6705.7,0,6216,,Elizabeth Howard,74
3904-UKFRE,United States,California,Stockton,95205,555-738-6749,"37.965695, -121.260051",Male,No,24,5/22,No,No,4,Yes,Yes,3,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.1,336.15,0,2333,,Angela Schmidt,68
7008-LZVOZ,United States,California,Pixley,93256,555-924-3357,"35.957019, -119.330928",Male,No,64,6/7,Yes,Yes,66,Yes,Yes,4,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.3,1672.35,0,5617,,Stephanie Storey,57
0058-EVZWM,United States,California,Stockton,95209,555-600-1019,"38.044523, -121.348048",Female,No,49,10/22,Yes,No,55,Yes,Yes,4,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.8,4959.6,0,5875,,George Hunnings,62
9365-CSLBQ,United States,California,Richgrove,93261,555-114-1364,"35.809921, -119.127437",Male,No,56,8/5,No,Yes,71,Yes,Yes,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.35,1654.6,0,4155,,Robert Barrett,48
5884-FBCTL,United States,California,Shafter,93263,555-478-8674,"35.490705, -119.286833",Female,No,47,10/25,Yes,Yes,72,Yes,Yes,3,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.1,1857.85,0,5611,,Ruby Wyke,30
6242-FEGFD,United States,California,Stratford,93266,555-423-6578,"36.175255, -119.813805",Male,No,32,5/2,Yes,No,66,Yes,Yes,3,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,96.6,6424.25,0,4454,,Joyce Mcgraw,52
6194-HBGQN,United States,California,Taft,93268,555-327-4118,"35.184837, -119.402525",Male,No,20,8/24,No,No,51,Yes,Yes,4,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),81.15,4126.2,0,4549,,Michael Bell,63
7634-WSWDB,United States,California,Terra Bella,93270,555-671-5364,"35.939068, -119.043666",Female,No,42,1/11,No,Yes,8,No,No phone service,,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,38.5,330.8,0,4194,,Tony Hayward,63
6645-MXQJT,United States,California,Copperopolis,95228,555-732-1907,"37.943954, -120.67108",Male,No,65,9/1,Yes,Yes,2,Yes,No,,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,97.1,184.15,0,5745,,Daniel Meisner,21
2987-BJXIK,United States,California,Tulare,93274,555-368-2032,"36.185471, -119.375243",Female,No,35,3/18,No,No,70,Yes,Yes,4,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,84.7,5991.05,0,4180,,Kenton Wright,30
9769-TSBZE,United States,California,Tupman,93276,555-702-2795,"35.316263, -119.402559",Female,No,49,5/20,No,Yes,70,Yes,Yes,1,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,66,4891.5,0,5265,,Hector Thompson,57
1395-WSWXR,United States,California,Weldon,93283,555-389-7894,"35.55647, -118.244914",Male,No,15,9/25,No,No,24,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.75,487.05,0,4117,,Mike Iha,68
6023-GSSXW,United States,California,Wofford Heights,93285,555-763-5109,"35.690535, -118.552784",Female,No,59,7/28,Yes,No,69,Yes,No,,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),61.45,4131.2,0,4162,,Lamont Cooper,66
6752-APNJL,United States,California,Woodlake,93286,555-134-7772,"36.464635, -119.094348",Male,No,51,12/15,Yes,Yes,42,Yes,No,,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.5,2301.15,0,3449,,Patrick Niemi,54
6988-CJEYV,United States,California,Crows Landing,95313,555-401-1914,"37.435664, -121.049056",Male,No,54,7/27,No,No,49,Yes,Yes,2,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.7,4920.55,0,6148,,Janet Mckinney,75
7446-KQISO,United States,California,Visalia,93292,555-530-4263,"36.37559, -119.211689",Male,No,28,5/4,Yes,Yes,45,Yes,Yes,3,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.75,4900.65,0,4221,,Anita Adams,64
9823-EALYC,United States,California,Bakersfield,93301,555-339-1027,"35.383937, -119.020428",Male,No,57,1/4,Yes,Yes,72,Yes,Yes,4,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),80.85,5727.45,0,6067,,Eric Driggers,47
0582-AVCLN,United States,California,Bakersfield,93304,555-965-7532,"35.339796, -119.023552",Female,No,34,6/17,No,No,38,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.3,743.05,0,5919,,Joseph Harris,74
5803-NQJZO,United States,California,Bakersfield,93305,555-940-8374,"35.391733, -118.984109",Male,No,63,3/4,Yes,No,72,Yes,Yes,4,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),67.8,4804.65,0,5242,,Andrew Swaim,67
2607-DHDAK,United States,California,Bakersfield,93307,555-546-8504,"35.280113, -118.962329",Male,No,19,4/20,Yes,Yes,72,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.8,1414.65,0,5027,,Troy Herrera,20
1073-XXCZD,United States,California,Bakersfield,93308,555-777-1935,"35.559617, -118.925185",Male,No,56,12/23,Yes,No,55,Yes,Yes,4,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,1443.65,0,6228,,Tomas Coelho,24
0743-HRVFF,United States,California,Bakersfield,93309,555-233-2106,"35.342891, -119.064803",Female,No,63,7/23,Yes,Yes,51,No,No phone service,,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,56.15,2898.95,0,4132,,Ryan Fuller,41
4006-HKYHO,United States,California,Bakersfield,93311,555-784-9978,"35.16207, -119.194488",Male,No,29,10/10,No,No,63,Yes,No,,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.7,5309.5,0,5841,,Anthony James,50
3727-JEZTU,United States,California,Bakersfield,93312,555-710-2677,"35.392599, -119.245341",Female,No,19,8/8,No,No,1,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,20.4,0,2152,,Crystal Russell,47
8143-ETQTI,United States,California,Bakersfield,93313,555-630-3351,"35.140938, -119.051348",Female,No,43,6/20,Yes,Yes,23,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.65,451.55,0,4896,,Walter Blue,68
9667-TKTVZ,United States,California,Los Osos,93402,555-859-6741,"35.279984, -120.824288",Female,No,50,10/7,No,No,2,Yes,Yes,5,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,54.35,117.05,0,4916,,Rita Baker,60
7299-GNVPL,United States,California,El Portal,95318,555-802-9637,"37.654551, -119.822984",Female,No,33,1/20,Yes,Yes,23,Yes,No,,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,84.4,1936.85,0,2177,,Dan Perez,20
8570-KLJYJ,United States,California,Arroyo Grande,93420,555-988-1895,"35.176236, -120.483243",Female,No,55,12/12,No,No,36,Yes,Yes,4,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,54.45,1893.5,0,4462,,Rose Whitney,48
7754-IXRMC,United States,California,Atascadero,93422,555-521-4635,"35.453912, -120.69461",Female,No,28,7/6,No,No,1,Yes,No,,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.35,45.35,0,3980,,Mike Hall,53
9473-CBZOP,United States,California,Avila Beach,93424,555-762-4816,"35.186644, -120.728305",Female,No,36,2/12,No,No,28,Yes,Yes,4,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,59,1654.45,0,4891,,Alex Cote,38
2969-WGHQO,United States,California,Bradley,93426,555-286-8370,"35.842889, -121.004862",Female,No,16,2/9,Yes,Yes,7,Yes,No,,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,69.45,477.05,0,3334,,Carolyn Cluck,32
5863-OOKCL,United States,California,Cayucos,93430,555-392-4654,"35.511833, -120.918713",Female,No,25,7/18,No,No,10,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.85,163.2,0,5949,,Carolina Smith,79
1686-STUHN,United States,California,Creston,93432,555-787-4131,"35.480896, -120.469476",Male,No,38,9/30,No,No,42,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.8,849.9,0,3575,,Louise Myers,56
1329-VHWNP,United States,California,Grover Beach,93433,555-291-9775,"35.120833, -120.61843",Female,No,42,4/29,No,No,7,No,No phone service,,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),25.05,189.95,0,4404,,Jorge Thomas,63
0266-GMEAO,United States,California,Lompoc,93436,555-493-9867,"34.601055, -120.382917",Male,No,49,2/13,Yes,Yes,72,Yes,Yes,1,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.3,8058.55,0,5879,,Helen Hall,37
5574-NXZIU,United States,California,Los Alamos,93440,555-414-5423,"34.758699, -120.275839",Male,No,43,3/23,No,No,63,Yes,No,,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),109.2,7049.75,0,4273,,Mary Hurd,58
0019-GFNTW,United States,California,Los Olivos,93441,555-935-9399,"34.70434, -120.02609",Female,No,27,7/9,No,No,56,No,No phone service,,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),45.05,2560.1,0,5795,,Scott Parker,63
4256-ZWTZI,United States,California,Morro Bay,93442,555-615-1405,"35.369553, -120.763864",Female,No,31,2/24,No,Yes,5,Yes,No,,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,51,286.8,0,2789,,Barbara Gonzalez,78
8309-PPCED,United States,California,Nipomo,93444,555-912-6278,"35.050345, -120.489599",Female,No,48,10/28,Yes,No,72,Yes,Yes,3,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.45,7982.5,0,6030,,Bryan Ryan,43
9093-FPDLG,United States,California,Hilmar,95324,555-918-8192,"37.394536, -120.890747",Female,No,41,12/23,No,No,11,Yes,No,,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,94.2,999.9,0,2405,,Stephen Allen,47
5196-WPYOW,United States,California,Paso Robles,93446,555-586-6600,"35.634222, -120.728341",Male,No,24,10/9,Yes,Yes,67,Yes,No,,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,60.05,3994.05,0,6148,,Brian Wickings,27
4608-LCIMN,United States,California,Pismo Beach,93449,555-188-5587,"35.165668, -120.655842",Male,No,20,5/6,Yes,Yes,8,Yes,No,,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.65,369.15,0,5724,,John Judkins,48
6985-HAYWX,United States,California,Hughson,95326,555-689-3962,"37.5923, -120.853288",Female,No,21,6/16,Yes,No,26,Yes,Yes,4,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),79.3,2015.8,0,5168,,Francine Javaux,76
4054-CUMIA,United States,California,San Miguel,93451,555-977-1097,"35.886767, -120.608661",Female,No,15,11/15,Yes,Yes,18,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,401.95,0,2429,,Jeremy Wright,59
0603-TPMIB,United States,California,San Simeon,93452,555-924-5726,"35.746484, -121.223355",Female,No,31,11/16,Yes,Yes,59,Yes,Yes,5,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.45,1534.05,0,4746,,Karen Brown,58
2525-GVKQU,United States,California,Santa Margarita,93453,555-463-2202,"35.303926, -120.256567",Female,No,28,8/2,No,No,60,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.6,1093,0,4192,,Kyle Hobbs,58
7517-LDMPS,United States,California,Modesto,95356,555-688-4786,"37.716186, -121.025836",Female,No,55,10/22,No,No,12,Yes,No,,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.6,1017.35,0,4807,,Myrtle Lee,38
9581-GVBXT,United States,California,Santa Maria,93455,555-332-3734,"34.818227, -120.418784",Male,No,23,4/22,Yes,Yes,59,No,No phone service,,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,34.8,1980.3,0,6300,,Sharon Jones,76
5862-BRIXZ,United States,California,Santa Maria,93458,555-235-4278,"34.95934, -120.490081",Male,No,27,3/7,No,No,46,No,No phone service,,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.75,2893.4,0,2694,,Eleonor Koziel,33
5404-GGUKR,United States,California,Santa Ynez,93460,555-823-6137,"34.630356, -120.032564",Male,No,33,2/23,No,No,5,Yes,No,,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,51.35,262.3,0,2893,,Ruben Kim,44
2126-GSEGL,United States,California,Solvang,93463,555-485-9536,"34.624399, -120.137875",Female,No,58,4/16,Yes,No,70,Yes,Yes,4,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.8,5917.55,0,4032,,Angela Benedict,59
0440-QEXBZ,United States,California,Mojave,93501,555-760-2474,"35.097323, -118.171288",Female,No,35,9/23,No,No,44,Yes,Yes,5,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.15,2139.1,0,5790,,Glen Mathews,41
2434-EEVDB,United States,California,California City,93505,555-930-2099,"35.151491, -117.927597",Female,No,46,4/16,Yes,No,64,Yes,Yes,2,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),94.6,5948.7,0,5038,,Adriana Prewitt,78
6762-QVYJO,United States,California,Acton,93510,555-964-5667,"34.501452, -118.207862",Female,No,37,10/9,Yes,Yes,58,No,No phone service,,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,59.75,3624.35,0,4678,,Kenneth Cook,67
5226-NOZFC,United States,California,Modesto,95358,555-821-4516,"37.612612, -121.108568",Male,No,30,5/19,No,No,26,Yes,No,,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.75,2146.5,0,3178,,Juan Bartus,77
8152-VETUR,United States,California,Bishop,93514,555-309-1549,"37.04584, -118.397236",Female,No,22,1/21,Yes,No,72,Yes,Yes,5,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),97.7,6869.7,0,5406,,Evan Noga,66
4676-WLUHT,United States,California,Darwin,93522,555-318-2462,"36.319181, -117.593053",Male,No,23,3/24,No,No,54,No,No phone service,,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),46.2,2431.95,0,6143,,Shawna Mccown,26
7980-MHFLQ,United States,California,Independence,93526,555-759-1888,"36.869584, -118.189241",Female,No,53,6/20,Yes,Yes,72,Yes,Yes,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.9,1859.2,0,5192,,John Jones,79
0757-WCUUZ,United States,California,June Lake,93529,555-688-2288,"37.730269, -119.055813",Male,No,15,9/27,Yes,Yes,54,Yes,Yes,5,DSL,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),63.35,3409.1,0,4232,,Donald Boone,45
1629-DQQVB,United States,California,Keeler,93530,555-465-8846,"36.560498, -117.962461",Female,No,35,9/12,No,No,14,Yes,No,,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.1,709.5,0,2331,,Terrence Cole,25
0374-AACSZ,United States,California,Lancaster,93534,555-535-5794,"34.727529, -118.153098",Female,No,34,1/6,No,No,1,Yes,No,,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,50.15,50.15,0,4421,,Leroy Thorton,53
4872-VXRIL,United States,California,Lancaster,93536,555-858-7795,"34.741406, -118.38111",Male,No,28,4/14,No,No,56,Yes,Yes,4,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),64.65,3665.55,0,4656,,Philip Pucci,52
9140-CZQZZ,United States,California,Lee Vining,93541,555-612-7609,"37.890145, -119.184087",Female,No,28,10/28,Yes,No,68,Yes,No,,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.6,5515.8,0,5601,,Sylvia Hill,76
3423-HHXAO,United States,California,Littlerock,93543,555-988-4522,"34.505273, -117.955054",Female,No,26,10/3,Yes,Yes,14,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.5,272,0,2993,,James Lugones,30
9938-TKDGL,United States,California,Llano,93544,555-893-8656,"34.500091, -117.765862",Male,No,15,8/23,Yes,Yes,68,Yes,No,,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,99.55,6668,0,4319,,Charles Gustason,57
0428-IKYCP,United States,California,Sonora,95370,555-556-7528,"37.982716, -120.343732",Male,No,16,3/28,Yes,No,22,Yes,No,,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87,1850.65,0,5233,,Donna Villanueva,45
6537-QLGEX,United States,California,Mammoth Lakes,93546,555-945-2293,"37.550074, -118.837167",Female,No,65,8/20,No,No,16,No,No phone service,,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,38.9,664.4,0,3300,,Elizabeth Deel,52
2187-PKZAY,United States,California,Stevinson,95374,555-253-1043,"37.316807, -120.855753",Male,No,15,7/28,No,No,12,Yes,No,,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.95,1043.4,0,2968,,Edward Woolley,41
3160-TYXLT,United States,California,Palmdale,93552,555-508-7497,"34.557711, -118.029441",Male,No,26,12/18,No,No,53,No,No phone service,,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),46.3,2546.85,0,6245,,Ted Pollock,56
1325-USMEC,United States,California,Pearblossom,93553,555-645-6347,"34.445239, -117.894868",Male,No,29,10/30,Yes,No,70,Yes,Yes,1,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),99.35,6944.5,0,4120,,Connie Tyler,38
3170-GWYKC,United States,California,Vernalis,95385,555-657-3175,"37.609095, -121.263381",Female,No,37,12/24,No,No,60,Yes,No,,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.95,6236.75,0,5926,,Melissa Hudson,30
4402-FTBXC,United States,California,Hopland,95449,555-252-9749,"38.93706, -123.118111",Male,No,64,11/11,No,No,54,Yes,No,,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,89.8,4667,0,4980,,Lucila Parker,62
6199-IPCAO,United States,California,Tehachapi,93561,555-172-8774,"35.073777, -118.652112",Female,No,43,7/11,Yes,Yes,29,Yes,Yes,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.1,692.55,0,2828,,Alva Williams,58
5640-CAXOA,United States,California,Auberry,93602,555-833-5339,"36.991762, -119.242874",Female,No,61,6/17,No,No,30,No,No phone service,,DSL,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),40.35,1187.05,0,5455,,Sophia Cincotta,74
2235-EZAIK,United States,California,Badger,93603,555-202-8465,"36.64545, -118.924982",Female,No,40,10/19,Yes,No,72,Yes,Yes,5,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),79.2,5401.9,0,4288,,Angela Lee,47
